"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SPPL2B",2.45447287939069,1.04232730808816,0.361552145601944,2.88292386248407,0.00394002660381104,0.304563005688213
"TASOR",423.161016181905,-0.151999583012651,0.0526005388187123,-2.88969631160086,0.00385614152451763,0.304563005688213
"PDE8A",234.352669583453,0.406237052724664,0.141651622090772,2.8678602244621,0.00413258061658037,0.305122202190851
"VBP1",97.0578622239654,-0.180659047586437,0.062987333128981,-2.86818061048077,0.00412839788426116,0.305122202190851
"FBXO5",42.2665198061155,-0.330058939969839,0.115211872781688,-2.86479971205101,0.00417273073362721,0.306192003346299
"LOC107506143",7400.96229870374,-0.750168546922538,0.262157633870053,-2.86151707981307,0.00421618785646145,0.306192003346299
"TMCC1",115.800540265006,-0.17934247231078,0.0626652622068344,-2.86191210241549,0.00421093670972784,0.306192003346299
"ETHE1",56.7197261835101,0.354687493926062,0.124286113461989,2.85379825666957,0.00431999553598355,0.307020003600114
"FBXL7",42.4079163628582,0.365059751710294,0.127787003459962,2.85678309864017,0.00427958175020615,0.307020003600114
"MPDZ",131.985302164205,0.187462698196156,0.0656258671651161,2.85653670258553,0.00428290484325729,0.307020003600114
"TM4SF1",34.212014525758,0.305341380035693,0.106975858699764,2.85430174384164,0.00431315431477359,0.307020003600114
"BAG3",149.818512707026,0.248585139985572,0.0872286795640226,2.84980973262492,0.00437453894559053,0.309242673334564
"OLA1",246.246930619996,-0.144617857535147,0.0507963214187318,-2.84701438009678,0.0044131368832964,0.310320577666715
"PBX3",85.8604506206059,0.188760849836657,0.0664092358807356,2.84238852221779,0.00447768874240186,0.313202544139582
"EFNB2",20.9861781834254,0.364093120932699,0.12823791329114,2.83920029255384,0.0045226758651073,0.313346712559788
"IL17RC",13.1844472540931,0.480909430645566,0.169438278463924,2.83825729938562,0.00453606009791776,0.313346712559788
"LOC107503654",14.1317387296615,0.458222336304486,0.161592298005366,2.83566940974668,0.00457297547133109,0.313346712559788
"LOC107507429",57.2861920270804,-0.263247320930237,0.0928905687368168,-2.83395100826744,0.00459763799466957,0.313346712559788
"SPP2",25.1892298362217,0.693060897196001,0.244448263163711,2.83520483322823,0.00457963123471328,0.313346712559788
"GFOD1",33.1632063027077,0.34395101525967,0.121524339433325,2.83030557387542,0.00465035657801424,0.314933843250604
"LOC107515694",9.72322117620839,0.464694840469416,0.164256986430146,2.82907199607633,0.00466831957263875,0.314933843250604
"ABLIM3",108.450523273635,0.490432003727754,0.174026881446835,2.81813935669232,0.00483028402751257,0.316228939535182
"ACP3",6.50651133040614,0.703744284101866,0.249322883327614,2.82262211438144,0.00476326782522758,0.316228939535182
"BPGM",138.991066084268,-0.451517678473518,0.159990066908151,-2.82216069534324,0.00477012687348911,0.316228939535182
"LOC107519231",590.842061478193,0.33755570830085,0.119721447716394,2.81950907493602,0.00480971709544411,0.316228939535182
"OXR1",269.713523155633,0.263370095061791,0.0933591781448706,2.82104127623215,0.004786804333841,0.316228939535182
"SRD5A3",32.0282219183143,-0.260467127753881,0.0923593883461405,-2.82014782057363,0.00480015316439581,0.316228939535182
"PREX2",56.8288095508105,0.518610777639696,0.184324278099702,2.81357823823499,0.00489934621855875,0.319177996297283
"PPP1R1A",6.34828141737235,1.2580830779993,0.447789220565561,2.80954301760621,0.00496118885321324,0.320810444756161
"STAT5B",159.630339430093,0.176600309749519,0.0628739785871142,2.80879807064909,0.00497268258989986,0.320810444756161
"KHDRBS3",26.2449053450437,0.406106169938837,0.144697478149065,2.80658775214086,0.00500692730371574,0.321459245731315
"ACADM",72.9771187627507,-0.226439602456643,0.0809053930641928,-2.79881963217185,0.0051289778587125,0.32174507637007
"GPT",4.56221573655204,1.31302820173017,0.468914984199532,2.80014127501511,0.00510802459206936,0.32174507637007
"LOC107506144",8522.46610794036,-0.731924653851239,0.261197377392131,-2.80218990389177,0.00507569860297762,0.32174507637007
"LOC107511542",76.2817076291891,0.258902529863483,0.0925113611124335,2.79860253649091,0.00513242710236681,0.32174507637007
"SGK1",207.220161718777,0.475838625890706,0.169770091778676,2.80284130676587,0.00506545871976531,0.32174507637007
"MINDY1",9.04276964365381,0.522899150474785,0.187228591682262,2.7928381331959,0.00522478293951885,0.324572132253033
"OPN3",7.09248476439482,-0.830483461197913,0.297372281952562,-2.79273998149698,0.00522636842002627,0.324572132253033
